Temperatura	Srednie namagnesowanie	Podatnosc magnetyczna
4.3499999999999925	10.984945137378043	16.472345036739803
4.399999999999992	10.246301173980715	14.61335737020275
4.449999999999992	9.582740798475127	12.836017315627194
4.499999999999992	8.716789166290086	10.824816152929197
4.549999999999992	8.186691026279291	9.798978206449075
4.599999999999992	7.757216698295818	8.825640633091286
4.6499999999999915	7.100147813082035	7.498959960631264
4.699999999999991	6.751734800031627	6.813776886563814
4.749999999999991	6.205736291663942	5.792450213703376
4.799999999999991	5.755463567597177	5.098722270221323
4.849999999999991	5.628220028531218	4.785854832924371
4.899999999999991	5.116515223238295	4.085715144047791
4.94999999999999	4.914108005535586	3.715579593043777
4.99999999999999	4.655113873157618	3.371233636468246
5.04999999999999	4.3917642650843725	2.973749861709532
5.09999999999999	4.334625047103258	2.8773722002785536
5.14999999999999	3.9855335924493	2.450221608414
5.1999999999999895	4.033707838693341	2.471350981753748
5.249999999999989	3.8645992212476323	2.2323861341579185
5.299999999999989	3.747414641296587	2.115120658137944
5.349999999999989	3.6618987373644942	2.0077319704395094
5.399999999999989	3.3376612192638233	1.6661434765350693
5.449999999999989	3.370808356036234	1.6765964965986662
5.4999999999999885	3.37666095901307	1.651145230780853
5.549999999999988	3.2550109978823674	1.545999605159591
5.599999999999988	3.143284540946801	1.4291889931914197
5.649999999999988	3.084827345231153	1.3835315685015033
5.699999999999988	2.9983679946340853	1.2566096849413135
5.749999999999988	2.9023969066361546	1.2040532875685663
5.799999999999987	2.9119849380227603	1.1989410354191623
5.849999999999987	2.8335277642774908	1.13172428353096
5.899999999999987	2.778500015531015	1.083500599702554
5.949999999999987	2.719021740435837	0.9953416674450579
5.999999999999987	2.7210357356418537	1.0039780038881798
6.0499999999999865	2.6211338551515695	0.9497151151969744
6.099999999999986	2.681995068168222	0.9525609662569283
6.149999999999986	2.594327809191169	0.8965069016333732
6.199999999999986	2.6184763296807465	0.8881197298156509
6.249999999999986	2.4995783876854785	0.8228759807059918
6.299999999999986	2.4641664893620696	0.7937206112705105
6.349999999999985	2.48212496660258	0.7855132072764296
6.399999999999985	2.4420518116435193	0.7361173465765665
6.449999999999985	2.4199043951245773	0.7515423315544308
6.499999999999985	2.3149983494897524	0.6881678779149554
6.549999999999985	2.3537358011137544	0.7030879679486317
6.5999999999999845	2.285082350845227	0.6460988747773829
6.649999999999984	2.2810501173580033	0.6481456645731641
6.699999999999984	2.290316542364913	0.6627066007645728
6.749999999999984	2.275396700731906	0.6172852191259889
6.799999999999984	2.2062630580137537	0.5988536328822703
6.849999999999984	2.1980449653740677	0.580886913283673
6.8999999999999835	2.1500359769665827	0.5604248269902685
6.949999999999983	2.1705767871236383	0.5523427562391238
6.999999999999983	2.0990262171766467	0.5273033127631571
7.049999999999983	2.1005252249709128	0.5221640716223944
7.099999999999983	2.087964805510944	0.5105139550248409
7.149999999999983	2.092742593232781	0.5059980770782654
7.199999999999982	2.0968157786856416	0.5018669485191696
7.249999999999982	2.1625458868456544	0.5355048469426253
7.299999999999982	2.0117760906135214	0.45978326744135223
7.349999999999982	2.052103732291984	0.4730803428006316
7.399999999999982	1.9974154434789264	0.44521857934168513
7.4499999999999815	1.9975347190994714	0.4481724143947126
7.499999999999981	1.9656023740467885	0.433857737738664
7.549999999999981	1.9556444538777902	0.4267514155671159
7.599999999999981	1.9653280654777665	0.4253306758449676
7.649999999999981	1.9681471812785887	0.4264106593582291
7.699999999999981	1.9165920659996982	0.39818904799543886
7.7499999999999805	1.9299125927674845	0.39841645447079127
7.79999999999998	1.8953272666293526	0.3812329355918053
7.84999999999998	1.9066964274325726	0.38057529861523914
7.89999999999998	1.8789022708712566	0.36798692559183444
7.94999999999998	1.9180707574593268	0.38633213213935763
7.99999999999998	1.8361437282551967	0.350641310119448
8.04999999999998	1.8565069483810692	0.3603175802374645
8.09999999999998	1.881177938493522	0.363613028172672
8.14999999999998	1.8163334696922209	0.330458697529333
8.199999999999982	1.869578447245974	0.3524490200779013
8.249999999999982	1.8172097807780931	0.33790042496301587
8.299999999999983	1.828045316454225	0.3411307048339716
8.349999999999984	1.7614883840860167	0.3155186801728958
8.399999999999984	1.8284959455470946	0.3319232535217695
8.449999999999985	1.773806228975484	0.3094357728991776
8.499999999999986	1.8712147812036946	0.34050511154414037
8.549999999999986	1.7696596587321807	0.3044989794380218
8.599999999999987	1.7633816458053362	0.3042370098185911
8.649999999999988	1.7819211840823102	0.30196061139805963
8.699999999999989	1.7358751182734473	0.2903627671091131
8.74999999999999	1.7964594277026051	0.30428684661145045
8.79999999999999	1.836724159735868	0.3169072252033623
8.84999999999999	1.7420466776871022	0.28905729037471
8.899999999999991	1.7869528028662431	0.2965431428262972
8.949999999999992	1.7342686252711403	0.2756909868799791
8.999999999999993	1.735176205174736	0.27822621043715706
9.049999999999994	1.7375300012773798	0.27493952419910406
9.099999999999994	1.7208444319805563	0.27084107577339406
9.149999999999995	1.7044703500588456	0.262569290547987
9.199999999999996	1.6655233161468082	0.2512129699528796
9.249999999999996	1.7062695289754575	0.2607416577491433
9.299999999999997	1.7380148846062449	0.2698565632118883
9.349999999999998	1.6506753878936804	0.24306635331876755
9.399999999999999	1.72616293407748	0.2626271736163002
9.45	1.6795273241497048	0.24434763722960673
9.5	1.7213373370753196	0.2515252851644602
9.55	1.647354539315512	0.23831753192347224
9.600000000000001	1.6755246136073965	0.2398946531902066
9.650000000000002	1.5960023754910517	0.2244801137025625
9.700000000000003	1.7146353105539145	0.2493404057835558
9.750000000000004	1.6101572399504192	0.22211601357923466
9.800000000000004	1.70772671073576	0.24231210152286123
9.850000000000005	1.610402646917101	0.2184695432417517
9.900000000000006	1.6234091683349956	0.2221492237063224
9.950000000000006	1.676548094148833	0.23511853483930364
