Temperatura	Srednie namagnesowanie	Podatnosc
0.1	0.6694310005408126	1.0384162970761005e-05
0.2	0.6694310005408126	5.192081485380503e-06
0.30000000000000004	1.0041465008112165	7.78812222807095e-06
0.4	1.0041465008112165	5.841091671053214e-06
0.5	1.0041465008112165	4.672873336842571e-06
0.6	1.0041465008112165	3.894061114035476e-06
0.7	1.0041465008112165	3.3377666691732654e-06
0.7999999999999999	1.0041465008112165	2.920545835526607e-06
0.8999999999999999	1.004137198485635	2.315167539500988e-05
0.9999999999999999	1.0041465008112165	2.3364366684212856e-06
1.0999999999999999	1.0041278961600537	3.5726508421203775e-05
1.2	1.004039524067032	0.00017735669678869934
1.3	1.0039092915088927	0.00035575801855471643
1.4000000000000001	1.0037418496484307	0.0006451647186643281
1.5000000000000002	1.003337198485644	0.0011182570591939797
1.6000000000000003	1.0029558031368104	0.0014903606558056147
1.7000000000000004	1.0023325473228628	0.002190345460763763
1.8000000000000005	1.001495338020541	0.003141952274786138
1.9000000000000006	1.000141849648455	0.004913729481783994
2.0000000000000004	0.9989279394257898	0.0052338374238822686
2.1000000000000005	0.9969279176937068	0.007518655469285386
2.2000000000000006	0.9944443047278945	0.01012500498520363
2.3000000000000007	0.9908860574275254	0.014665315504044811
2.400000000000001	0.9877604973673286	0.016750003633371802
2.500000000000001	0.9829697568264333	0.020614531870715384
2.600000000000001	0.9795791667167498	0.024076875313812817
2.700000000000001	0.9724814276008226	0.031232036510406992
2.800000000000001	0.9663465440778816	0.037383076111398905
2.9000000000000012	0.9586536500233472	0.04733259623700777
3.0000000000000013	0.9491746248171303	0.052999060127007724
3.010000000000001	0.9493050283464247	0.059956926144768954
3.020000000000001	0.947644434626549	0.05822991356881271
3.0300000000000007	0.9471698647922431	0.05850030017456465
3.0400000000000005	0.9466163769163072	0.06029656314894118
3.0500000000000003	0.9444257655752805	0.06335308942537861
3.06	0.9448582371834041	0.0661188362512554
3.07	0.9428630388812608	0.061233261782526215
3.0799999999999996	0.9413328064228152	0.06481562510521692
3.0899999999999994	0.9399421094466867	0.06597206180793275
3.099999999999999	0.940202422830714	0.06236550519229974
3.109999999999999	0.9395651923944409	0.07210568768381166
3.1199999999999988	0.9369745157538004	0.07174199030834598
3.1299999999999986	0.937211811391393	0.0704368167688897
3.1399999999999983	0.9353511964374316	0.07578611117109108
3.149999999999998	0.9340210276807843	0.07344460542577763
3.159999999999998	0.933495511087067	0.07881817261793532
3.1699999999999977	0.9326443915602362	0.07737317444743888
3.1799999999999975	0.9301236113656787	0.08004912199444329
3.1899999999999973	0.9288489127279087	0.08442193910202285
3.199999999999997	0.9289652781283201	0.0808590147773807
3.209999999999997	0.9285094640774711	0.07827819164143003
3.2199999999999966	0.9261559978343489	0.0919396518689022
3.2299999999999964	0.9245235038013918	0.0889550631409824
3.239999999999996	0.9228350896366454	0.09416670628119805
3.249999999999996	0.9207326125232946	0.09471748452637378
3.259999999999996	0.9218721912740827	0.08627838326930591
3.2699999999999956	0.9200209637819162	0.09352356914937217
3.2799999999999954	0.9180582808488178	0.09943680613439883
3.289999999999995	0.9172490866902578	0.09401630008917332
3.299999999999995	0.9157979872995194	0.09601136641945435
3.3099999999999947	0.9149838832825414	0.10140679330915947
3.3199999999999945	0.9130909889266318	0.11019924783555814
3.3299999999999943	0.9105792102870823	0.10434624041926811
3.339999999999994	0.9103978148399257	0.10848603847370455
3.349999999999994	0.9079886422117782	0.11039294389990398
3.3599999999999937	0.9055746456561433	0.11844775816782
3.3699999999999934	0.9059189181316158	0.11105156742581761
3.3799999999999932	0.9026769928703965	0.1194509199518751
3.389999999999993	0.9021233747985761	0.12212822734854038
3.399999999999993	0.9018212003480687	0.12463154218991994
3.4099999999999926	0.9002583237175996	0.12308734877271
3.4199999999999924	0.8968350675076414	0.13389465403935802
3.429999999999992	0.8952024664001135	0.14400640505225779
3.439999999999992	0.8952956837543598	0.12454862027451385
3.4499999999999917	0.8950722777048865	0.13171158179275266
3.4599999999999915	0.8922768850033839	0.12787298362456298
3.4699999999999913	0.8921423026469957	0.1336613792670454
3.479999999999991	0.8886956614306127	0.13335614512276406
3.489999999999991	0.8860490211903206	0.14414802861376297
3.4999999999999907	0.883718917733768	0.14692381167176763
3.5099999999999905	0.882151475876994	0.14973953799645615
3.5199999999999902	0.8817280061220241	0.15809352564399218
3.52999999999999	0.8783841849443558	0.16113313448803188
3.53999999999999	0.8763559980393046	0.16423886876104266
3.5499999999999896	0.8758588194792124	0.16454538862759588
3.5599999999999894	0.873216419886173	0.16436548377733282
3.569999999999989	0.8727606514917265	0.16986675697263184
3.579999999999989	0.8670582807551274	0.182729577198119
3.5899999999999888	0.8667049862802576	0.18419169210023978
3.5999999999999885	0.8653141804415805	0.19709954484431372
3.6099999999999883	0.863053759086683	0.2071866888392429
3.619999999999988	0.8597561706017962	0.21628825299795737
3.629999999999988	0.8589140734749883	0.19452646905109625
3.6399999999999877	0.8577701024573319	0.1889953241447445
3.6499999999999875	0.8552909035961422	0.20414617824851897
3.6599999999999873	0.85166301735134	0.21618459331908887
3.669999999999987	0.8485375664491008	0.22831238674127619
3.679999999999987	0.8465840986137468	0.24524086154931515
3.6899999999999866	0.8446862311950993	0.23957832428674689
3.6999999999999864	0.8429096380513483	0.23459168223642574
3.709999999999986	0.8403668177841237	0.263830432516931
3.719999999999986	0.8391609330322429	0.2548109918959687
3.7299999999999858	0.8347521899748862	0.2502698770778459
3.7399999999999856	0.8317193979575609	0.26709350558425526
3.7499999999999853	0.8308678851431296	0.25517420568189303
3.759999999999985	0.8302361490797343	0.27322371859783623
3.769999999999985	0.8241908512330677	0.2752341419135473
3.7799999999999847	0.8209347750623395	0.29613130765689843
3.7899999999999845	0.8203559404565786	0.3029693334924541
3.7999999999999843	0.8187818769780214	0.28607121777708416
3.809999999999984	0.8137435604790575	0.33512368021483147
3.819999999999984	0.8133990037759736	0.3093204382738485
3.8299999999999836	0.8097493912621697	0.3301798424611923
3.8399999999999834	0.8041974027341771	0.3758618859509224
3.849999999999983	0.8024438423625813	0.3301007912460829
3.859999999999983	0.7996505048126633	0.36459806227735475
3.869999999999983	0.8002720838266699	0.35000097550056064
3.8799999999999826	0.7949705650958205	0.3866062962598525
3.8899999999999824	0.7888842030733185	0.43305915973510445
3.899999999999982	0.7891372628092017	0.3636345948273129
3.909999999999982	0.7813492744995324	0.4428194207113371
3.9199999999999817	0.7822551894759774	0.4545556418358325
3.9299999999999815	0.7795170623329039	0.39524786552914154
3.9399999999999813	0.7732122072027824	0.45633627325163034
3.949999999999981	0.7680407366628698	0.49482453082098704
3.959999999999981	0.7686460511633378	0.498418792438298
3.9699999999999807	0.7615842442443935	0.4935161916705938
3.9799999999999804	0.7579856557321841	0.506297530504859
3.9899999999999802	0.7552604992084536	0.6016119409158536
3.99999999999998	0.7500826496682108	0.6376597942899209
4.00999999999998	0.7485034885141029	0.5714211044701999
4.01999999999998	0.7435141529848159	0.6504262834042369
4.02999999999998	0.7389692698787885	0.6104339778584722
4.03999999999998	0.7343726794704116	0.6452190315684189
4.049999999999979	0.7245479362030269	0.7248103769245283
4.059999999999979	0.7262307713658532	0.7780853112490086
4.069999999999979	0.7149163668359738	0.863661063234703
4.079999999999979	0.7118832853052164	0.8096340960026613
4.0899999999999785	0.7149989796096954	0.736257426156218
4.099999999999978	0.704172425176466	0.8611975054909169
4.109999999999978	0.7023157613803277	0.7934867837357147
4.119999999999978	0.694173627150058	0.8855316218203513
4.129999999999978	0.6875704951232837	0.9567170245955808
4.1399999999999775	0.6802845495747958	0.9894537770025515
4.149999999999977	0.6801220673734483	1.0290469420903545
4.159999999999977	0.6725978895728215	1.066109654378789
4.169999999999977	0.6711143875948129	1.126935709938793
4.179999999999977	0.6593370651361752	1.1976986119426918
4.189999999999976	0.6538959374232864	1.2269797270273828
4.199999999999976	0.6416657184288312	1.307123427989618
4.209999999999976	0.6432595300748775	1.1289465049078176
4.219999999999976	0.6361815156062963	1.2945549351819592
4.229999999999976	0.6289120288165125	1.286322401932414
4.239999999999975	0.6246611442970341	1.2971013425909261
4.249999999999975	0.6193942014599294	1.4533339773687255
4.259999999999975	0.6116691832380987	1.4369511156895451
4.269999999999975	0.6063132412347471	1.4591243613015659
4.2799999999999745	0.5909579433687253	1.5493557172375143
4.289999999999974	0.583974130615535	1.5830537765967472
4.299999999999974	0.582602076294975	1.6413844444644041
4.309999999999974	0.5730226898629894	1.6448564184822982
4.319999999999974	0.5616894545468473	1.720187921273357
4.329999999999973	0.5559485718161561	1.7818045614601163
4.339999999999973	0.5504841279451191	1.786598803371453
4.349999999999973	0.5396605823249944	1.8406275708727002
4.359999999999973	0.5362380366629489	1.7915823474961277
4.369999999999973	0.528541852768188	1.8554927361648081
4.379999999999972	0.5238693831788661	1.8278400483719226
4.389999999999972	0.5156113762094471	1.8508481926772307
4.399999999999972	0.5090783967636029	1.8905528224067074
4.409999999999972	0.5010716537005598	1.9615996893204564
4.4199999999999715	0.492662300809081	1.979785100951456
4.429999999999971	0.48149157855863284	1.9725734621358346
4.439999999999971	0.46914508316915976	1.9947004464768219
4.449999999999971	0.4780351603904899	1.882965302727389
4.459999999999971	0.47007045953626175	1.918319771633982
4.46999999999997	0.4643027198023225	1.9408698803558424
4.47999999999997	0.45601498950667296	1.968761004218872
4.48999999999997	0.4464859036440077	1.9613133850479936
4.49999999999997	0.43812089349869376	1.977873912967543
4.50999999999997	0.43936720189047385	1.8933188080241727
4.519999999999969	0.42451064551309664	1.984900560619923
4.529999999999969	0.41385440179361116	2.0061343933276166
4.539999999999969	0.4076773744385678	1.8875499691827848
4.549999999999969	0.40251648753725294	1.9278312229639638
4.5599999999999685	0.4038215875955939	1.9278039530753992
4.569999999999968	0.3935971313868763	1.88294115979792
4.579999999999968	0.3767914779807915	2.0294668965068863
4.589999999999968	0.38311666052075505	1.797469831170739
4.599999999999968	0.3803904735446643	1.8533044573351742
4.6099999999999675	0.3717807422354888	1.8775927055390995
4.619999999999967	0.36805728318016356	1.749332427777507
4.629999999999967	0.36031687180346306	1.788665095634572
4.639999999999967	0.35624473554301506	1.8661975062337046
4.649999999999967	0.34617559644810586	1.7313596256912038
4.659999999999966	0.3496719378940598	1.7407287772637554
4.669999999999966	0.3403632006398333	1.7152858868073828
4.679999999999966	0.3383929491488275	1.7675495204984266
4.689999999999966	0.3345868140524784	1.6614535127388712
4.6999999999999655	0.32397022672990167	1.6100996503042222
4.709999999999965	0.3183635798135956	1.627766266027513
4.719999999999965	0.32220676405945103	1.5994837813237792
4.729999999999965	0.3123565842940077	1.6446215584988022
4.739999999999965	0.3168832466417116	1.6196610635593849
4.7499999999999645	0.29906259420746467	1.5696348426928777
4.759999999999964	0.29843428874990013	1.4479869560539451
4.769999999999964	0.3000879292168383	1.4402038713356415
4.779999999999964	0.2995518828624742	1.481303333395161
4.789999999999964	0.2891933763771451	1.4386490737867914
4.799999999999963	0.2811160257486196	1.4259798249545748
4.809999999999963	0.277449892007138	1.3971688609765665
4.819999999999963	0.280301259924988	1.3649893468715284
4.829999999999963	0.2751041911714582	1.3275590594873463
4.8399999999999626	0.2721839454542032	1.3480573139746375
4.849999999999962	0.27223077910809507	1.349262237309386
4.859999999999962	0.27150223520577305	1.3130953612768284
4.869999999999962	0.26412228510560715	1.2702277899974812
4.879999999999962	0.2656387085143197	1.2742518645658287
4.8899999999999615	0.247284145342865	1.1817537461045144
4.899999999999961	0.2555818764509105	1.2420674441849329
4.909999999999961	0.26207258798292316	1.2313873790361318
4.919999999999961	0.2458092502785822	1.134704047779713
4.929999999999961	0.24074429417522464	1.152629650582001
4.93999999999996	0.2517068010655952	1.11793596888439
4.94999999999996	0.24119549906771606	1.1257348352034027
4.95999999999996	0.23666396225859102	1.0994595201537247
4.96999999999996	0.2424682411933135	1.14648881226336
4.97999999999996	0.2347526524265944	1.0778422922803168
4.989999999999959	0.23606398513033933	1.0606580616854764
4.999999999999959	0.23319615142599173	1.0615209381045267
5.009999999999959	0.22831980480856864	1.031362944564275
5.019999999999959	0.22660647897241692	1.0820465299161184
5.0299999999999585	0.2208874619620819	0.9663151113010592
5.039999999999958	0.22714374227159123	1.0482335598858978
5.049999999999958	0.22298516502725504	0.9866585289286733
5.059999999999958	0.21934619127226188	0.9707116647257761
5.069999999999958	0.211356313585995	0.9416711222657986
5.079999999999957	0.21509374017542018	0.9504171866252342
5.089999999999957	0.21190212076131668	0.8877286949167805
5.099999999999957	0.21321984630525434	0.942832327350494
5.109999999999957	0.20641363007728714	0.8757989940974292
5.119999999999957	0.2010872243187275	0.8323154461039451
5.129999999999956	0.20625099016275728	0.9245374845784953
5.139999999999956	0.20502336729577608	0.8690404069752297
5.149999999999956	0.20553421669799848	0.8224529479012754
5.159999999999956	0.2024217636943812	0.8779425706767173
5.1699999999999555	0.20288136724938924	0.8416135832574452
5.179999999999955	0.19750989843521816	0.7790142752441328
5.189999999999955	0.20359369164284277	0.8099286448119049
5.199999999999955	0.1958019958658428	0.7992163529432705
5.209999999999955	0.18831136418366703	0.7701319444967563
5.2199999999999545	0.19061066024041784	0.774989738645614
5.229999999999954	0.19183126653306032	0.7971780788578938
5.239999999999954	0.18890221654259673	0.7125138951090176
5.249999999999954	0.19336296354216156	0.7241656539321827
5.259999999999954	0.1856014604191876	0.6870495667960881
5.269999999999953	0.1865591531794504	0.709819293830568
5.279999999999953	0.18774098723712193	0.7474186495224632
